id,income
50001,27466.45
50002,29250.695
50003,33770.625
50004,26689.633
50005,34941.355
50006,32029.44
50007,30262.584
50008,49214.242
50009,27721.133
50010,44131.64
50011,30262.584
50012,30262.584
50013,43803.105
50014,37891.453
50015,58172.145
50016,31059.035
50017,40816.527
50018,31767.875
50019,28188.527
50020,30297.543
50021,23691.979
50022,50436.25
50023,31059.035
50024,30426.129
50025,23691.979
50026,120094.445
50027,32090.566
50028,28717.104
50029,27721.164
50030,28158.027
50031,23691.979
50032,77693.9
50033,30262.584
50034,26689.633
50035,79937.93
50036,30430.45
50037,41178.14
50038,27721.133
50039,51354.227
50040,30060.668
50041,83662.016
50042,43717.58
50043,33120.13
50044,27036.043
50045,28783.3
50046,32316.842
50047,35451.066
50048,32301.54
50049,32301.54
50050,37848.727
50051,36090.77
50052,34679.863
50053,79127.125
50054,45402.67
50055,30672.951
50056,44913.0
50057,27654.934
50058,30262.584
50059,23691.979
50060,36526.67
50061,36168.93
50062,90759.34
50063,24746.275
50064,32496.268
50065,27276.535
50066,33648.992
50067,81448.49
50068,28783.3
50069,27721.133
50070,31536.066
50071,31645.428
50072,25983.283
50073,27721.133
50074,34424.297
50075,33648.992
50076,28783.3
50077,62939.617
50078,37817.508
50079,42754.2
50080,78349.35
50081,29067.88
50082,33648.992
50083,25993.514
50084,32301.54
50085,27645.188
50086,42121.8
50087,26107.377
50088,63136.707
50089,76174.62
50090,24460.592
50091,25396.89
50092,28120.771
50093,34975.582
50094,32071.93
50095,38514.684
50096,31129.23
50097,29665.81
50098,31916.41
50099,32301.54
50100,29370.203
50101,28902.443
50102,49083.734
50103,29776.223
50104,26689.633
50105,31059.035
50106,32301.54
50107,30845.178
50108,65078.992
50109,34582.0
50110,24746.275
50111,77119.56
50112,28783.3
50113,84523.03
50114,28308.035
50115,59336.816
50116,71440.586
50117,26857.207
50118,26348.23
50119,29300.957
50120,34267.42
50121,31059.035
50122,40320.336
50123,60719.285
50124,30262.584
50125,33648.992
50126,38713.21
50127,25396.89
50128,28489.746
50129,29534.25
50130,34975.582
50131,24278.88
50132,30262.584
50133,32263.506
50134,28188.527
50135,23691.979
50136,33456.543
50137,23691.979
50138,28033.21
50139,42328.125
50140,64020.05
50141,26417.14
50142,36621.12
50143,30452.107
50144,33648.992
50145,34095.598
50146,36090.77
50147,59291.28
50148,24447.857
50149,23691.979
50150,64256.855
50151,26689.633
50152,30046.088
50153,27249.422
50154,84303.29
50155,25396.89
