id,income
50001,35977.02
50002,32155.012
50003,39889.97
50004,30664.96
50005,51683.51
50006,33706.93
50007,33610.35
50008,60386.305
50009,32232.771
50010,52653.01
50011,31366.01
50012,30379.045
50013,64873.91
50014,55142.586
50015,96530.34
50016,37367.316
50017,51876.066
50018,42733.19
50019,30235.744
50020,34793.48
50021,24609.248
50022,84983.82
50023,37340.99
50024,36756.254
50025,26226.324
50026,154578.73
50027,39651.54
50028,32968.03
50029,37540.26
50030,28920.75
50031,24551.514
50032,91975.6
50033,33200.22
50034,29517.557
50035,94223.336
50036,35967.785
50037,48692.19
50038,28435.727
50039,52832.945
50040,35942.797
50041,68748.7
50042,38954.418
50043,41685.56
50044,32697.904
50045,32560.844
50046,37371.516
50047,54539.555
50048,39514.05
50049,38971.13
50050,46210.707
50051,46832.93
50052,50971.734
50053,80259.586
50054,54077.62
50055,37919.34
50056,57513.605
50057,31078.668
50058,33774.48
50059,24389.25
50060,42627.457
50061,47176.074
50062,133287.33
50063,36929.26
50064,34295.23
50065,39279.89
50066,40038.113
50067,140406.5
50068,34227.758
50069,30266.473
50070,36556.0
50071,40224.13
50072,26493.686
50073,32185.371
50074,37367.758
50075,39911.438
50076,32093.02
50077,64031.395
50078,65723.27
50079,58001.023
50080,127151.43
50081,33136.96
50082,39793.215
50083,32382.621
50084,38971.13
50085,30131.875
50086,77121.445
50087,29468.121
50088,75487.52
50089,98460.625
50090,23505.203
50091,28168.799
50092,34432.574
50093,39326.906
50094,40596.387
50095,53934.656
50096,34157.65
50097,31432.967
50098,40716.797
50099,39052.605
50100,32119.984
50101,30326.975
50102,57770.984
50103,34200.277
50104,31718.783
50105,40451.887
50106,41745.906
50107,41055.504
50108,90560.15
50109,51832.258
50110,34428.195
50111,83297.97
50112,34309.234
50113,93365.266
50114,30611.004
50115,66783.34
50116,140026.75
50117,27001.322
50118,24550.504
50119,31216.78
50120,48671.12
50121,37410.582
50122,60690.355
50123,107920.77
50124,34868.07
50125,62474.395
50126,46445.86
50127,26850.434
50128,30703.74
50129,35510.29
50130,42187.23
50131,23334.816
50132,33200.22
50133,45566.383
50134,30612.297
50135,25201.922
50136,45976.32
50137,21855.965
50138,35323.215
50139,47214.113
50140,143255.3
50141,28086.846
50142,52486.64
50143,37515.12
50144,39729.465
50145,50853.62
50146,39357.85
50147,85310.555
50148,28287.055
50149,22925.518
50150,60159.805
50151,30475.691
50152,37781.684
50153,30746.684
50154,134373.5
50155,26564.307
50156,37207.375
50157,50745.17
