id,income
50001,42162.945
50002,30984.64
50003,38503.043
50004,30666.334
50005,70062.875
50006,36084.992
50007,32995.156
50008,52979.816
50009,32972.684
50010,46199.266
50011,32538.77
50012,30440.744
50013,64352.64
50014,60301.55
50015,92127.86
50016,37498.848
50017,59175.812
50018,39637.312
50019,33876.242
50020,33792.27
50021,25109.758
50022,70265.734
50023,37073.027
50024,28777.39
50025,26595.87
50026,223990.56
50027,41534.246
50028,31925.854
50029,36502.656
50030,30205.549
50031,25135.367
50032,80602.28
50033,32995.156
50034,29630.338
50035,98507.98
50036,31666.402
50037,43311.5
50038,30755.479
50039,52876.586
50040,36472.88
50041,93602.48
50042,41946.723
50043,41215.453
50044,33805.17
50045,31924.012
50046,46077.105
50047,45479.266
50048,40397.57
50049,40397.57
50050,45748.523
50051,48481.363
50052,37586.016
50053,85837.17
50054,103713.55
50055,48026.773
50056,50428.953
50057,33701.152
50058,32325.37
50059,25048.445
50060,41037.047
50061,46903.652
50062,140236.95
50063,40197.562
50064,34972.76
50065,35991.15
50066,39301.832
50067,164993.92
50068,32680.717
50069,30816.791
50070,32744.504
50071,38577.605
50072,27050.105
50073,32972.684
50074,40416.895
50075,40110.188
50076,30984.64
50077,59717.89
50078,49224.38
50079,64607.324
50080,101269.84
50081,38015.27
50082,37905.34
50083,29001.3
50084,40397.57
50085,25381.031
50086,78546.04
50087,30820.912
50088,63305.82
50089,133635.86
50090,24413.008
50091,28011.146
50092,18503.154
50093,41078.953
50094,36761.688
50095,54674.64
50096,33204.72
50097,29810.797
50098,43589.89
50099,40397.57
50100,29818.828
50101,33590.53
50102,56223.348
50103,30488.617
50104,31667.018
50105,39739.22
50106,37943.13
50107,42205.875
50108,73423.22
50109,52150.426
50110,31904.781
50111,62508.344
50112,32680.717
50113,87797.63
50114,31732.746
50115,90958.664
50116,132062.89
50117,27741.564
50118,24378.656
50119,33617.91
50120,46561.766
50121,37138.83
50122,58553.29
50123,59363.863
50124,34632.258
50125,62162.766
50126,44706.383
50127,26584.646
50128,31153.023
50129,38129.137
50130,42318.65
50131,23802.479
50132,32995.156
50133,39220.312
50134,30593.033
50135,24741.85
50136,52448.754
50137,19691.475
50138,34650.547
50139,38794.426
50140,153963.4
50141,26670.236
50142,49985.215
50143,38961.453
50144,37664.73
50145,48468.363
50146,39189.523
50147,83635.16
50148,26088.904
50149,20613.479
50150,76594.164
50151,30240.518
50152,43093.203
50153,29357.213
50154,115603.01
50155,26584.646
50156,37026.56
50157,53082.805
50158,104585.17
50159,38593.074
50160,32995.156
50161,30438.414
50162,52299.434
50163,40397.57
50164,19036.617
50165,79499.84
50166,29599.219
50167,28652.35
50168,27548.242
50169,35266.95
50170,27449.18
50171,112909.05
50172,18951.748
50173,49016.582
50174,32680.717
50175,40541.523
50176,44167.387
50177,36950.24
50178,23734.68
50179,43902.766
50180,132568.75
50181,40136.63
50182,49617.066
50183,48255.887
50184,28621.896
50185,47082.29
50186,42255.24
50187,38504.016
50188,59044.74
50189,31667.018
50190,34940.965
50191,49953.797
50192,101013.75
50193,35212.758
50194,24622.629
50195,51989.83
50196,26202.04
50197,53009.125
50198,37209.14
50199,32972.684
50200,40397.57
50201,167584.28
50202,42111.53
50203,55330.492
50204,70876.516
50205,31667.018
50206,25839.158
50207,45908.582
50208,104254.66
50209,32680.717
50210,28011.146
50211,49853.73
50212,30060.08
50213,32995.156
50214,31756.162
50215,66786.71
50216,28138.77
50217,98857.97
50218,32680.717
50219,48538.684
50220,70437.016
50221,32680.717
50222,34356.62
50223,82631.0
50224,40397.57
50225,30209.57
50226,40054.68
50227,87879.51
50228,25379.34
50229,39811.688
50230,56597.06
50231,30111.502
50232,95493.59
50233,38286.406
50234,34182.26
50235,45748.523
50236,38321.88
50237,34037.867
50238,31986.758
50239,32972.684
50240,38844.22
50241,69570.375
50242,38499.527
50243,38261.777
50244,32241.756
50245,35140.0
50246,41862.438
50247,43443.29
50248,38863.8
50249,34120.688
50250,26421.0
50251,78748.48
50252,25839.158
50253,43031.574
50254,35752.125
50255,61932.387
50256,31756.162
50257,172779.12
50258,40371.22
50259,39413.58
50260,34802.84
50261,21387.557
50262,37612.48
50263,30240.518
50264,31222.04
50265,52252.414
50266,30329.662
50267,60412.117
50268,56778.07
50269,46552.66
50270,32680.717
50271,36638.44
50272,41669.81
50273,38499.527
50274,24472.268
50275,28873.627
50276,81399.52
50277,31194.41
50278,25636.795
50279,39914.44
50280,26595.87
50281,38126.78
50282,34814.48
50283,25901.455
50284,24899.787
50285,44585.375
50286,58611.66
50287,26595.87
50288,27611.783
50289,24072.06
50290,61092.918
50291,93162.93
50292,27487.043
50293,64680.395
50294,48481.363
50295,44012.03
50296,24622.629
50297,40833.926
50298,31741.348
50299,52404.992
50300,34362.316
50301,23683.258
