id,income
50001,24180.426
50002,25576.719
50003,27465.6
50004,22620.766
50005,33637.02
50006,23876.377
50007,23599.062
50008,45264.418
50009,23178.184
50010,31012.865
50011,23599.062
50012,23599.062
50013,40128.523
50014,39039.598
50015,48716.703
50016,26200.281
50017,33808.457
50018,35506.734
50019,23198.766
50020,26190.303
50021,19862.318
50022,48746.645
50023,26200.281
50024,23610.28
50025,19841.738
50026,163230.17
50027,27518.38
50028,26023.623
50029,25785.443
50030,24648.176
50031,19862.318
50032,69073.31
50033,23599.062
50034,22620.766
50035,48687.887
50036,24225.885
50037,31450.018
50038,23198.766
50039,36769.438
50040,22942.8
50041,106104.63
50042,28913.21
50043,25185.072
50044,25874.178
50045,25576.719
50046,28159.807
50047,25245.967
50048,25358.7
50049,25358.7
50050,35500.375
50051,29565.748
50052,28211.875
50053,47247.7
50054,33959.633
50055,28160.852
50056,40174.598
50057,23645.67
50058,23599.062
50059,19862.318
50060,28154.264
50061,32086.566
50062,68456.29
50063,23842.68
50064,23670.564
50065,26288.861
50066,28444.01
50067,141647.55
50068,25576.719
50069,23198.766
50070,26126.07
50071,26645.625
50072,23222.64
50073,23178.184
50074,27935.479
50075,28444.01
50076,25576.719
50077,49673.1
50078,48191.38
50079,37259.613
50080,69834.47
50081,24542.986
50082,30122.285
50083,22244.451
50084,25358.7
50085,23242.76
50086,42097.652
50087,23623.918
50088,38233.84
50089,59303.258
50090,19862.318
50091,21997.203
50092,24683.812
50093,29565.748
50094,29309.191
50095,30203.645
50096,27034.34
50097,23625.088
50098,28233.16
50099,25358.7
50100,25576.719
50101,25256.514
50102,30430.502
50103,25576.719
50104,22620.766
50105,27247.832
50106,28964.023
50107,27505.498
50108,52297.59
50109,36231.035
50110,26616.066
50111,85772.81
50112,25576.719
50113,89374.1
50114,23198.766
50115,48723.207
50116,101351.44
50117,22803.12
50118,21163.03
50119,23198.766
50120,28287.416
50121,26200.281
50122,34895.562
50123,76095.266
50124,24536.719
50125,28444.01
50126,32344.21
50127,22803.12
50128,23178.184
50129,26550.826
50130,29565.748
50131,19841.738
50132,23599.062
50133,29602.854
50134,23178.184
50135,19841.738
50136,27916.402
50137,19841.738
50138,26503.062
50139,36270.695
50140,58489.293
50141,23092.111
50142,31055.496
50143,30685.945
50144,28444.01
50145,28174.553
50146,29565.748
50147,56259.418
50148,23135.693
50149,19891.092
50150,31965.982
50151,22620.766
50152,28204.018
50153,22723.734
50154,85722.77
50155,21997.203
50156,27956.596
50157,35718.45
50158,53187.832
50159,26406.508
50160,23599.062
50161,25071.367
50162,38813.06
50163,25358.7
50164,21385.42
50165,68408.17
50166,21997.203
50167,19841.738
50168,19841.738
50169,23633.86
50170,19841.738
50171,64067.848
50172,20582.865
50173,34623.13
50174,25576.719
50175,28444.01
50176,25131.293
50177,22620.766
50178,20401.035
50179,32246.232
50180,63502.223
50181,26200.281
50182,31076.234
50183,32683.182
50184,24542.834
50185,38884.258
50186,29965.068
50187,26200.281
50188,38214.96
50189,22620.766
50190,26839.809
50191,29217.701
50192,54704.914
50193,24636.604
50194,19862.318
50195,27046.805
50196,23656.186
50197,30203.645
50198,27798.443
50199,23159.203
50200,25358.7
50201,75593.84
50202,32085.334
50203,31422.217
50204,32844.527
50205,22620.766
50206,19841.738
50207,22620.766
50208,56832.184
50209,25576.719
50210,21997.203
50211,26855.332
50212,23198.766
50213,23599.062
50214,23198.766
50215,55978.605
50216,21092.52
50217,78056.45
50218,25576.719
50219,41552.395
50220,35097.562
50221,25576.719
50222,23179.742
50223,69118.08
50224,25358.7
50225,25576.719
50226,26584.137
50227,60771.777
50228,19862.318
50229,25280.914
50230,45875.105
50231,23198.766
50232,46457.953
50233,24404.482
50234,27308.979
50235,35500.375
50236,33731.55
50237,27445.092
50238,25358.7
50239,23178.184
50240,19841.738
50241,33399.598
50242,26200.281
50243,26461.775
50244,22076.607
50245,27425.896
50246,30107.533
50247,29358.307
50248,29781.273
50249,26993.447
50250,20365.703
50251,52591.98
50252,20746.336
50253,26200.281
50254,25884.19
50255,45054.62
50256,23198.766
50257,111603.06
50258,24304.234
50259,23611.084
50260,28444.01
50261,19841.738
50262,27609.014
50263,26014.89
50264,24297.238
50265,30203.645
50266,25561.695
50267,41139.945
50268,39643.773
50269,28385.53
50270,25576.719
50271,30755.102
50272,27206.162
50273,26200.281
50274,19841.738
50275,22620.766
50276,70232.984
50277,24149.057
50278,23186.824
50279,26200.281
50280,19841.738
50281,24281.594
50282,26187.4
50283,23071.562
50284,19841.738
50285,28236.486
50286,32886.4
50287,19841.738
50288,21064.531
50289,21552.25
50290,35500.375
50291,72878.945
50292,21052.28
50293,33667.523
50294,29565.748
50295,26297.09
50296,20965.729
50297,27078.486
50298,25576.719
50299,27105.564
50300,25500.57
50301,20668.234
50302,23198.766
50303,33870.39
50304,20401.035
50305,25953.727
50306,25970.701
50307,30389.361
50308,23198.766
50309,55965.46
50310,25062.375
50311,25576.719
50312,25576.719
50313,23621.432
50314,30745.848
50315,22620.766
50316,36698.418
50317,23391.086
50318,19862.318
50319,24989.89
50320,29647.434
50321,104582.09
50322,20746.336
50323,21997.203
50324,41286.21
50325,25358.7
50326,19841.738
50327,28291.848
50328,26635.852
50329,35700.957
50330,23179.742
50331,26455.97
50332,32476.836
50333,43049.21
50334,19862.318
50335,73513.45
50336,26200.281
50337,24013.643
50338,23444.414
50339,19841.738
50340,28444.01
50341,23426.682
50342,23198.766
50343,20668.234
50344,23522.027
50345,20365.703
50346,31579.223
50347,23178.184
50348,33355.03
50349,19862.318
50350,54102.773
50351,19841.738
50352,31934.994
50353,27798.443
50354,29924.621
50355,32739.15
50356,33622.027
50357,29565.748
50358,26503.521
50359,140000.36
50360,34057.61
50361,25788.543
50362,22535.92
50363,28080.424
50364,20883.73
50365,33837.633
50366,69728.36
50367,31333.799
50368,23372.553
50369,30203.645
50370,58342.82
50371,20401.035
50372,27382.82
50373,26438.021
50374,25944.543
50375,35709.793
50376,26012.168
50377,60955.17
50378,40766.684
50379,26200.281
50380,100826.95
50381,43531.02
50382,21997.203
50383,25358.7
50384,27586.172
50385,20647.652
50386,24136.422
50387,28444.01
50388,21997.203
50389,30203.645
50390,27211.912
50391,38042.668
50392,24180.186
50393,45650.6
50394,23599.062
50395,22620.766
50396,23785.908
50397,19862.318
50398,26200.281
50399,19841.738
50400,21173.268
50401,37160.234
50402,30223.932
50403,49603.703
50404,21997.203
50405,22794.504
50406,22620.766
50407,23650.578
50408,40875.555
50409,30439.115
50410,57372.19
50411,25944.543
50412,20519.348
50413,26200.281
50414,22620.766
50415,31588.895
50416,66646.33
50417,23178.184
50418,21997.203
50419,23178.184
50420,35500.375
50421,34956.918
50422,26200.281
50423,23178.184
50424,34523.246
50425,24904.635
50426,25965.125
50427,28444.01
50428,24735.617
50429,26200.281
50430,23085.557
50431,20668.234
50432,24907.91
50433,23136.014
50434,34952.707
50435,27277.875
50436,22579.973
50437,23178.184
50438,31756.72
50439,27947.75
50440,33411.08
50441,20365.703
50442,43978.254
50443,26858.137
50444,26200.281
50445,22620.766
50446,30696.814
50447,25081.55
50448,36737.17
50449,25358.7
50450,45350.42
50451,28608.695
50452,29491.56
50453,29364.46
50454,59835.3
50455,39542.234
50456,28963.041
50457,42045.848
50458,19862.318
50459,27310.33
50460,23322.686
50461,20916.094
50462,40211.92
50463,39606.426
50464,25576.719
50465,26200.281
50466,27020.568
50467,37040.21
50468,20712.5
50469,21107.873
50470,42982.504
50471,35119.715
50472,30288.344
50473,20288.643
50474,25576.719
50475,46720.12
50476,22620.766
50477,23668.318
50478,33628.664
50479,47655.51
50480,30568.771
50481,25576.719
50482,20668.234
50483,24831.428
50484,19841.738
50485,77299.18
50486,23668.484
50487,35500.375
50488,22994.16
50489,36749.113
50490,23722.732
50491,26200.281
50492,42724.05
50493,25130.395
50494,32921.285
50495,110663.18
50496,22699.742
50497,19841.738
50498,59508.84
50499,28444.01
50500,23178.184
50501,38439.383
50502,36482.68
50503,29491.56
50504,34139.977
50505,26582.795
50506,31482.791
50507,35500.375
50508,35520.832
50509,24139.584
50510,29759.436
50511,22752.512
50512,40629.53
50513,26624.27
50514,55425.977
50515,35709.043
50516,32912.32
50517,25576.719
50518,27463.371
50519,42176.613
50520,23228.352
50521,26200.281
50522,61946.613
50523,63506.93
50524,33766.934
50525,20647.652
50526,25576.719
50527,29692.502
50528,29093.842
50529,23941.287
50530,23222.64
50531,23178.184
50532,29684.88
50533,29509.537
50534,25358.7
50535,24010.674
50536,36934.473
50537,19841.738
50538,75105.836
50539,23091.758
50540,43206.54
50541,22641.055
50542,28444.01
50543,41029.348
50544,26767.598
50545,25301.072
50546,31613.943
50547,23178.184
50548,19841.738
50549,46115.656
50550,26955.588
50551,21627.266
50552,24136.422
50553,23108.557
50554,28128.438
50555,30203.645
50556,27031.088
50557,20514.654
50558,109507.28
50559,25355.645
50560,40325.88
50561,23954.072
50562,19841.738
50563,22620.766
50564,78726.25
50565,22420.12
50566,31391.668
50567,25576.719
50568,33013.0
50569,23044.756
50570,26839.809
50571,36866.617
50572,19841.738
50573,73524.15
50574,23198.766
50575,24612.375
50576,84294.86
50577,20151.207
50578,22518.152
50579,24457.578
50580,22620.766
50581,19841.738
50582,48610.47
50583,21997.203
50584,23178.184
50585,23178.184
50586,25576.719
50587,26406.252
50588,29578.918
50589,25537.506
50590,29850.66
50591,20916.094
50592,30374.121
50593,32412.48
50594,28559.041
50595,30009.73
50596,29777.178
50597,26037.44
50598,19841.738
50599,38240.652
50600,22469.662
50601,23478.246
50602,30736.06
50603,37153.492
50604,20365.703
50605,19841.738
50606,29035.209
50607,21871.654
50608,38182.656
50609,21997.203
50610,111262.92
50611,110860.445
50612,25190.838
50613,24711.2
50614,30662.838
50615,26219.83
50616,21997.203
50617,22915.443
50618,20597.047
50619,25576.719
50620,19841.738
50621,21997.203
50622,36298.117
50623,72346.81
50624,61319.566
50625,26200.281
50626,21374.75
50627,30721.96
50628,66715.234
50629,22803.12
50630,53390.48
50631,21165.695
50632,43761.773
50633,23933.492
50634,36713.363
50635,31395.242
50636,23965.4
50637,99300.3
50638,41068.418
50639,22867.969
50640,23720.256
50641,40758.73
50642,20668.234
50643,27126.084
50644,39801.297
50645,37450.203
50646,26332.025
50647,35229.008
50648,25358.7
50649,27576.51
50650,42836.78
50651,25358.7
50652,46464.887
50653,19841.738
50654,21920.064
50655,33078.668
50656,23599.062
50657,21997.203
50658,20519.348
50659,31329.516
50660,26200.281
50661,26200.281
50662,30809.729
50663,68404.92
50664,36899.96
50665,19841.738
50666,43992.418
50667,36621.945
50668,29565.748
50669,20151.207
50670,27553.201
50671,32875.73
50672,33337.24
50673,73614.734
50674,20647.652
50675,42155.004
50676,26024.48
50677,19841.738
50678,22951.152
50679,28022.348
50680,19841.738
50681,30281.951
50682,21997.203
50683,30545.203
50684,23178.184
50685,30203.645
50686,24393.832
50687,19862.318
50688,20380.453
50689,31026.719
50690,27023.111
50691,28766.547
50692,24560.531
50693,23426.682
50694,28921.99
50695,28444.01
50696,28220.66
50697,60402.12
50698,19862.318
50699,30057.4
50700,25254.605
50701,20853.549
50702,31101.402
50703,64365.285
50704,39203.094
50705,19862.318
50706,26200.281
50707,19841.738
50708,29143.334
50709,28444.01
50710,34044.6
50711,25980.867
50712,32142.828
50713,19862.318
50714,23198.766
50715,29345.98
50716,41949.715
50717,21062.836
50718,23159.486
50719,20853.549
50720,43400.22
50721,23965.4
50722,28594.324
50723,22198.254
50724,54123.777
50725,31661.951
50726,19862.318
50727,22620.766
50728,21738.709
50729,21632.996
50730,25800.412
50731,64168.156
50732,60425.137
50733,25017.617
50734,24918.271
50735,21997.203
50736,19862.318
50737,28409.428
50738,32056.938
50739,25576.719
50740,39510.324
50741,27920.576
50742,23954.072
50743,24332.225
50744,72544.055
50745,60463.32
50746,40666.812
50747,30268.564
50748,31065.422
50749,25765.568
50750,20514.654
50751,23876.377
50752,87049.87
50753,19862.318
50754,46873.63
50755,23244.242
50756,23178.184
50757,22803.12
50758,59291.91
50759,25583.91
50760,53331.453
50761,66646.33
50762,20151.207
50763,28444.01
50764,25900.9
50765,28579.521
50766,31251.154
50767,29933.266
50768,19862.318
50769,19862.318
50770,21433.479
50771,20514.654
50772,22620.766
50773,40014.082
50774,20647.652
50775,64111.957
50776,26897.148
50777,28479.379
50778,32756.912
50779,28240.65
50780,25358.7
50781,47198.305
50782,19841.738
50783,23681.89
50784,32057.727
50785,19862.318
50786,21742.594
50787,20668.234
50788,25576.719
50789,23599.062
50790,25576.719
50791,36044.47
50792,23674.637
50793,22803.12
50794,30992.383
50795,79692.43
50796,23803.305
50797,23599.062
50798,26955.588
50799,60293.79
50800,65992.04
50801,29634.629
50802,33480.742
50803,34136.68
50804,23292.943
50805,30984.607
50806,60350.32
50807,26530.668
50808,25576.719
50809,24378.822
50810,25576.719
50811,30239.475
50812,60911.67
50813,57924.36
50814,25710.223
50815,22620.766
50816,25979.346
50817,26200.281
50818,23179.742
50819,25800.34
50820,25576.719
50821,27637.738
50822,21632.996
50823,22620.766
50824,112614.62
50825,26041.14
50826,24820.559
50827,23198.766
50828,20668.234
50829,62747.38
50830,23510.621
50831,19841.738
50832,35420.082
50833,42724.973
50834,19862.318
50835,26961.28
50836,20799.975
50837,23777.756
50838,69446.88
50839,23159.482
50840,23198.766
50841,35500.375
50842,36293.72
50843,19862.318
50844,33018.223
50845,54314.344
50846,27055.57
50847,19841.738
50848,24646.44
50849,35421.48
50850,19841.738
50851,111919.75
50852,19862.318
50853,23599.062
50854,35092.305
50855,28444.01
50856,28140.32
50857,24375.086
50858,24631.6
50859,25576.719
50860,30203.645
50861,19862.318
50862,46698.98
50863,25358.7
50864,22620.766
50865,30170.848
50866,31768.436
50867,22620.766
50868,32340.133
50869,25511.129
50870,27039.025
50871,19862.318
50872,26200.281
50873,21216.846
50874,33970.01
50875,26332.025
50876,78551.98
50877,31708.586
50878,23824.367
50879,20534.236
50880,25576.719
50881,22304.914
50882,21458.816
50883,20151.207
50884,19862.318
50885,20309.223
50886,56387.273
50887,70902.625
50888,23599.062
50889,26037.752
50890,25576.719
50891,23027.818
50892,59874.023
50893,82377.89
50894,31949.908
50895,21870.445
50896,41484.203
50897,21206.951
50898,20514.654
50899,40370.87
50900,39532.117
50901,25358.7
50902,23178.184
50903,22616.945
50904,19841.738
50905,23178.184
50906,32770.812
50907,26200.281
50908,29498.1
50909,26675.72
50910,28444.01
50911,26200.281
50912,30203.645
50913,30698.979
50914,78647.195
50915,71174.47
50916,23159.482
50917,58314.195
50918,31285.658
