id,income
1,29924.5245
2,30432.649666666668
3,34420.39816666666
4,28172.13016666667
5,35776.794
6,30003.44483333334
7,28706.612166666662
8,51200.19533333334
9,29905.000666666663
10,39130.22433333334
11,28707.27883333333
12,28707.445499999998
13,45105.51616666667
14,39833.18766666667
15,53548.679000000004
16,31797.183333333334
17,42039.9315
18,36750.90116666666
19,28965.015166666664
20,30589.182499999995
21,25667.72
22,49992.780166666664
23,31675.476
24,29048.203666666668
25,25733.585833333334
26,102120.44500000002
27,33577.737166666666
28,30950.336
29,29761.567333333336
30,29476.474333333335
31,25587.808666666668
32,63156.813
33,28710.945499999998
34,27639.79416666667
35,59158.931000000004
36,29986.907666666666
37,36900.025
38,28842.415666666668
39,41182.62566666667
40,30696.058333333334
41,52402.06733333334
42,39211.37433333333
43,30642.823500000002
44,30582.417999999994
45,30709.205166666667
46,30840.740166666666
47,36774.967833333336
48,30476.606499999998
49,30476.773166666666
50,36862.511000000006
51,32308.062666666665
52,36524.111333333334
53,62631.3805
54,45109.8885
55,36133.51499999999
56,45016.881666666675
57,30102.310833333333
58,28715.112166666662
59,25592.475333333336
60,34298.318999999996
61,37881.91183333334
62,93805.59433333336
63,28779.7035
64,29640.199333333338
65,29419.3455
66,33206.32966666667
67,79491.93833333332
68,30646.5195
69,29060.337166666668
70,32547.602000000003
71,31705.523166666666
72,27198.287500000002
73,29824.272666666668
74,33274.93883333333
75,33544.90766666667
76,30435.097833333333
77,47478.54283333333
78,45590.9185
79,40227.62966666667
80,66535.87316666666
81,28760.570333333333
82,34999.517
83,28241.865500000004
84,30482.606499999998
85,29411.350166666667
86,49667.642666666674
87,28190.82733333333
88,42787.64516666666
89,56989.45716666667
90,25967.170833333337
91,26985.0915
92,31236.76533333333
93,30399.413500000006
94,32662.570666666667
95,35798.89433333334
96,29235.584166666667
97,29971.312166666667
98,33149.63216666667
99,30485.106499999998
100,30557.393999999997
101,30834.254
102,41287.863
103,30562.471999999998
104,27651.460833333334
105,32375.20983333333
106,32995.58533333333
107,32045.82183333333
108,54530.87633333334
109,37448.656833333334
110,28561.876999999997
111,66259.609
112,30653.852833333334
113,76346.69133333334
114,29154.67033333333
115,66688.61833333333
116,75145.41600000001
117,28271.796333333332
118,26869.1975
119,29105.141333333333
120,33677.812333333335
121,31691.809333333335
122,52355.23633333333
123,48761.10283333334
124,28726.112166666662
125,35197.39316666667
126,36488.63433333333
127,27046.327333333338
128,29684.4335
129,31725.505333333334
130,30460.816000000003
131,25845.9335
132,28727.445499999998
133,35440.16033333333
134,29881.40316666666
135,26022.831166666667
136,33974.01933333334
137,25752.252500000002
138,28651.617499999997
139,42029.78816666667
140,54868.340333333326
141,27694.267333333333
142,34453.555499999995
143,33635.161166666665
144,33219.32966666667
145,30972.749666666667
146,32323.895999999997
147,48710.9205
148,28977.672833333334
149,25447.54816666667
150,49814.28766666667
151,27659.29416666667
152,32581.1645
153,29901.821166666665
154,80876.27166666667
155,26995.758166666667
156,34329.81100000001
157,39267.14716666667
158,54889.74933333332
159,32982.442833333334
160,28839.35383333333
161,29739.3845
162,41408.642499999994
163,30495.773166666666
164,25952.296000000002
165,56338.82066666667
166,27248.9415
167,26055.011333333332
168,26246.319666666666
169,33093.03833333334
170,26632.907333333333
171,49061.51733333333
172,25795.247000000003
173,39176.43833333333
174,30664.186166666666
175,33224.496333333336
176,33871.845166666666
177,28347.549833333334
178,26618.304333333333
179,34363.1585
180,58890.62433333334
181,32304.060833333333
182,35681.08116666667
183,39941.942
184,28549.190499999997
185,35175.41933333333
186,39077.47116666667
187,31702.809333333335
188,42014.255833333336
189,27665.627500000002
190,32452.800333333333
191,37134.867
192,74790.91383333334
193,30615.14083333334
194,25614.975333333336
195,29999.998000000003
196,26641.445333333333
197,35815.89433333334
198,30827.100666666665
199,29886.7515
200,30501.939833333334
201,87778.13533333334
202,38071.1485
203,33914.75883333333
204,37514.21233333334
205,27668.29416666667
206,25763.752500000002
207,27668.627500000002
208,61312.255666666664
209,30670.0195
210,27004.924833333334
211,31464.0515
212,28871.415666666668
213,28740.945499999998
214,29084.503833333336
215,56991.0345
216,27205.592833333332
217,54879.705666666676
218,30671.5195
219,50143.67616666667
220,47632.70033333334
221,30672.0195
222,29320.593333333334
223,54210.86633333334
224,30505.939833333334
225,30665.202333333335
226,31433.814499999997
227,58114.622333333326
228,25620.642000000003
229,31282.173166666664
230,46306.77866666667
231,28964.893500000002
232,52439.52300000001
233,30584.337166666664
234,28722.8535
235,37014.45133333333
236,37056.470499999996
237,34696.659999999996
238,30508.273166666666
239,29972.908833333335
240,27056.92866666667
241,37224.76866666666
242,32092.1735
243,33973.89316666667
244,28489.192833333334
245,28842.822
246,32445.210166666668
247,34084.5035
248,33282.41366666667
249,33281.45966666667
250,25808.3535
251,52768.64600000001
252,25771.41916666667
253,32094.006833333333
254,30510.518500000002
255,45939.77183333333
256,29091.503833333336
257,82144.57566666667
258,30238.924333333332
259,32973.069833333335
260,33249.21866666667
261,26122.153166666667
262,33369.574
263,27768.1945
264,28882.2115
265,35447.029833333334
266,30388.110666666664
267,48614.6405
268,45838.44583333333
269,35508.53883333333
270,30680.186166666666
271,33250.74016666668
272,32535.154
273,32360.298166666664
274,25775.085833333334
275,27679.960833333334
276,62965.30616666667
277,30638.054666666663
278,28544.631666666668
279,32254.833833333338
280,25776.085833333334
281,31607.769
282,31307.42683333333
283,27726.598833333333
284,25776.752500000002
285,34298.47133333334
286,38324.24816666667
287,25777.252500000002
288,26615.959833333338
289,26255.266999999996
290,39845.71116666667
291,52598.99016666666
292,27186.306499999995
293,37793.090833333335
294,32348.562666666665
295,32905.23816666667
296,26573.5725
297,33465.06716666667
298,30561.97883333333
299,33385.53633333333
300,30231.069166666664
301,25884.67866666667
302,29066.607666666667
303,38240.454999999994
304,26386.825499999995
305,32640.046833333337
306,33051.02766666667
307,33960.62283333333
308,29100.170500000004
309,58333.607833333335
310,29849.72133333333
311,30474.2645
312,30687.186166666666
313,31128.38666666667
314,38362.0035
315,27686.627500000002
316,44744.271499999995
317,29850.70533333333
318,25932.2735
319,29902.660333333333
320,29532.848166666667
321,74950.28266666667
322,26004.194999999996
323,27023.758166666667
324,39627.82483333334
325,30522.773166666666
326,25783.752500000002
327,31338.909833333335
328,32504.536666666663
329,43526.17016666667
330,27403.469166666666
331,34061.25866666667
332,40040.01383333333
333,54204.20866666667
334,25638.308666666668
335,81659.6375
336,32318.925000000003
337,32628.887666666666
338,29418.765333333333
339,25785.91916666667
340,33244.51216666667
341,29156.409833333335
342,28893.082333333336
343,25695.04466666667
344,30250.822
345,25961.74666666667
346,42791.48433333333
347,32801.12233333333
348,38538.37783333333
349,25640.808666666668
350,57830.61616666667
351,25787.91916666667
352,38840.98383333333
353,30975.707666666665
354,33728.395833333336
355,40583.862166666666
356,33935.37583333333
357,30443.413500000006
358,33469.18583333333
359,92948.10416666667
360,40574.20783333333
361,31460.435833333337
362,27791.510833333337
363,32945.64566666667
364,26257.251833333332
365,41642.07883333334
366,69382.496
367,38359.651666666665
368,28674.12966666667
369,35963.7035
370,86004.06333333334
371,26100.233666666667
372,33307.083333333336
373,33303.829999999994
374,31630.3385
375,35725.39316666666
376,28441.965500000002
377,83375.17983333333
378,45475.14183333333
379,32115.006833333333
380,65066.79983333333
381,47392.0645
382,27700.341166666665
383,30532.439833333334
384,29936.786000000004
385,25939.133
386,30196.096166666666
387,35690.303666666674
388,27034.5915
389,35847.89433333334
390,34623.11683333333
391,42318.369333333336
392,26974.771833333332
393,41246.778
394,28771.112166666662
395,27699.960833333334
396,29423.17366666667
397,25739.120000000006
398,31737.976
399,25877.4975
400,26706.852499999997
401,36302.59733333334
402,36078.49333333334
403,45667.93266666666
404,27144.890333333333
405,27424.861166666666
406,27701.79416666667
407,30424.460000000003
408,49335.05183333333
409,41062.066
410,54923.84933333334
411,30618.643166666665
412,26575.629833333336
413,32243.662333333337
414,27703.127500000002
415,42577.18716666666
416,57363.39116666667
417,29881.606
418,27770.027666666665
419,29835.408499999994
420,36924.17766666667
421,38362.1685
422,32122.1735
423,29502.407499999998
424,41967.045333333335
425,33994.1665
426,31204.301499999998
427,33617.78266666667
428,31262.141666666663
429,32123.340166666665
430,32568.893500000002
431,26562.611499999995
432,30269.302333333337
433,28946.7025
434,36229.588833333335
435,35735.946833333335
436,28549.7405
437,29874.326666666664
438,34429.3585
439,29573.168999999998
440,39081.78333333333
441,25840.186833333337
442,49426.65816666667
443,30926.914666666667
444,32135.725333333332
445,27708.29416666667
446,38081.11833333333
447,28670.593833333336
448,37145.12699999999
449,30543.439833333334
450,58140.475
451,38213.05183333333
452,34119.07866666667
453,35762.54
454,62446.86633333334
455,47510.03766666667
456,32634.88016666667
457,45206.1575
458,25658.975333333336
459,31783.831833333334
460,29840.019333333334
461,27757.510666666665
462,48536.06966666667
463,42658.09333333333
464,30712.5195
465,32450.346
466,29986.709666666673
467,37886.70516666667
468,26162.88933333333
469,27339.077166666666
470,38249.298
471,35658.18633333333
472,41318.93166666667
473,26019.33733333333
474,30714.186166666666
475,42451.00483333333
476,28011.21966666666
477,28706.299666666662
478,38414.115
479,49852.15333333333
480,44775.377
481,30715.352833333334
482,25938.658333333336
483,30310.969833333336
484,26012.037
485,80606.55766666667
486,28800.144500000006
487,36935.344333333334
488,27943.0005
489,46025.937999999995
490,29123.752666666667
491,31891.70683333333
492,49802.2225
493,30979.234166666673
494,37925.1785
495,96108.538
496,27622.07966666667
497,25812.252500000002
498,53122.40050000001
499,33278.496333333336
500,29515.24083333333
501,42357.435999999994
502,43488.20283333334
503,34434.869333333336
504,38499.4355
505,30812.310833333333
506,41032.77066666666
507,39624.554500000006
508,37426.98383333333
509,28558.829833333333
510,34856.175833333335
511,27055.0915
512,39238.97133333333
513,30813.800999999996
514,48469.559166666666
515,40255.8835
516,37688.538
517,30508.597833333333
518,33155.23183333333
519,59753.794833333326
520,28779.166999999998
521,32138.6735
522,62045.291333333334
523,47811.78516666667
524,37386.47633333333
525,25872.155166666667
526,30722.852833333334
527,45213.69316666667
528,36202.1135
529,28988.081166666667
530,27193.043333333335
531,29643.281666666662
532,34924.75716666667
533,36677.452
534,30557.606499999998
535,30082.204833333333
536,36191.5235
537,25818.91916666667
538,69670.20533333333
539,31608.11916666666
540,47480.39033333334
541,27725.711833333335
542,33285.66300000001
543,42471.964666666674
544,32349.48116666667
545,29429.611333333334
546,32982.607833333335
547,29823.87983333333
548,25820.752500000002
549,60989.782333333336
550,32391.251166666665
551,27270.903499999997
552,30586.338666666667
553,31582.69883333334
554,33819.25033333334
555,35875.561
556,34996.3655
557,25662.326000000005
