id,income
50001,24339.652
50002,25832.393
50003,26877.533
50004,22998.229
50005,30690.902
50006,27606.836
50007,23733.213
50008,44164.215
50009,23276.23
50010,31901.197
50011,23733.213
50012,23733.213
50013,38752.85
50014,36891.22
50015,62619.58
50016,25832.393
50017,32224.412
50018,36515.598
50019,23276.23
50020,25602.285
50021,19823.879
50022,44667.348
50023,25832.393
50024,26192.076
50025,19823.879
50026,94436.85
50027,26315.398
50028,25832.393
50029,25305.707
50030,25089.068
50031,19823.879
50032,55228.77
50033,23733.213
50034,22237.133
50035,64805.81
50036,27597.785
50037,35415.574
50038,23276.23
50039,40745.52
50040,23948.541
50041,52444.37
50042,29594.982
50043,25200.621
50044,23010.871
50045,25832.393
50046,27376.293
50047,30570.059
50048,24900.262
50049,24900.262
50050,36067.82
50051,29527.332
50052,30832.34
50053,76726.27
50054,40108.5
50055,29688.727
50056,41572.72
50057,23276.23
50058,23733.213
50059,19823.879
50060,27692.158
50061,33311.83
50062,90861.61
50063,22430.72
50064,22827.03
50065,24164.59
50066,28558.855
50067,90530.25
50068,25832.393
50069,23276.23
50070,27075.666
50071,27112.299
50072,24729.477
50073,23276.23
50074,30865.592
50075,28558.855
50076,25832.393
50077,28401.734
50078,38976.5
50079,38350.81
50080,93832.46
50081,28074.31
50082,29544.762
50083,25585.008
50084,24900.262
50085,26467.9
50086,40674.832
50087,22901.088
50088,47364.87
50089,66073.09
50090,19823.879
50091,22237.133
50092,24607.844
50093,29527.332
50094,30116.664
50095,34207.617
50096,26007.7
50097,23276.23
50098,21527.846
50099,24900.262
50100,25832.393
50101,24153.84
50102,30219.178
50103,25832.393
50104,22237.133
50105,27852.28
50106,27894.656
50107,26921.137
50108,52219.824
50109,30233.008
50110,25007.928
50111,71622.7
50112,25832.393
50113,63257.867
50114,23578.457
50115,55782.504
50116,106367.53
50117,23635.445
50118,21583.148
50119,23276.23
50120,26738.213
50121,25832.393
50122,43579.633
50123,50213.617
50124,23733.213
50125,28776.738
50126,42201.875
50127,22874.35
50128,23276.23
50129,26680.262
50130,31852.889
50131,19823.879
50132,23733.213
50133,29606.197
50134,23276.23
50135,19823.879
50136,29566.86
50137,19823.879
50138,23378.654
50139,30961.107
50140,75745.125
50141,22386.926
50142,29999.096
50143,28177.576
50144,28558.855
50145,29646.426
50146,29527.332
50147,40908.69
50148,21222.195
50149,20185.438
50150,33915.0
50151,22237.133
50152,26786.568
50153,24076.934
50154,63895.98
50155,22237.133
50156,26497.951
50157,35887.645
50158,45263.812
50159,25893.775
50160,23733.213
50161,25118.32
50162,36702.97
50163,24900.262
50164,20185.438
50165,60455.562
50166,24686.732
50167,19823.879
50168,20769.902
50169,23764.846
50170,19823.879
50171,50063.598
50172,20185.438
50173,32804.83
50174,25832.393
50175,28558.855
50176,26528.424
50177,22237.133
50178,21531.0
50179,29785.81
50180,97366.805
50181,25832.393
50182,33881.348
50183,46744.42
50184,25027.865
50185,25767.326
50186,30690.46
50187,25832.393
50188,39982.918
50189,22237.133
50190,27888.387
50191,32777.6
50192,46866.887
50193,28494.484
50194,20987.152
50195,32433.016
50196,19823.879
50197,29725.902
50198,25832.393
50199,23414.566
50200,24900.262
50201,65172.547
50202,32946.164
50203,32782.707
50204,33348.0
50205,22237.133
50206,19823.879
50207,24143.414
50208,64151.25
50209,25832.393
50210,22237.133
50211,24900.262
50212,23276.23
50213,23733.213
50214,23276.23
50215,56334.855
50216,21322.15
50217,66779.28
50218,25832.393
50219,37319.22
50220,31344.395
50221,25832.393
50222,23871.918
50223,61835.918
50224,24900.262
50225,25832.393
50226,26531.56
50227,57979.617
50228,19823.879
50229,27867.191
50230,44058.938
50231,23276.23
50232,65347.4
50233,30700.344
50234,24015.87
50235,37774.742
50236,32317.404
50237,28063.74
50238,24900.262
50239,23276.23
50240,20255.451
50241,30106.328
50242,25832.393
50243,27113.213
50244,21320.006
50245,33904.098
50246,26647.885
50247,27669.936
50248,27053.076
50249,26006.777
50250,20367.996
50251,66471.22
50252,19823.879
50253,25832.393
50254,26107.39
50255,44351.824
50256,23276.23
50257,56692.02
50258,25048.34
50259,23793.941
50260,28558.855
50261,21040.406
50262,28679.854
50263,23202.164
50264,24287.7
50265,29725.902
50266,26301.902
50267,42947.742
50268,41004.305
50269,29798.562
50270,25832.393
50271,29643.445
50272,28343.697
50273,25832.393
50274,19823.879
50275,22237.133
50276,58008.094
50277,23357.771
50278,23490.896
50279,25832.393
50280,19823.879
50281,24868.285
50282,27932.83
50283,23235.303
50284,20126.104
50285,28621.627
50286,31982.627
50287,19823.879
50288,19823.879
50289,20461.096
50290,36067.82
50291,84137.445
50292,21048.041
50293,33629.195
50294,29527.332
50295,27220.244
50296,20701.486
50297,26211.764
50298,25832.393
50299,38463.58
50300,22726.803
50301,20461.096
50302,23276.23
50303,31003.855
50304,20584.977
50305,25153.86
50306,29145.104
50307,32819.312
50308,23276.23
50309,55508.434
50310,24019.523
50311,25832.393
50312,25832.393
50313,23836.086
50314,30490.82
50315,22237.133
50316,35977.098
50317,23725.111
50318,19823.879
50319,25415.006
50320,22414.102
50321,59740.508
50322,19823.879
50323,22237.133
50324,45303.023
50325,24900.262
50326,19823.879
50327,24641.268
50328,26709.998
50329,40260.535
50330,22237.133
50331,29117.68
50332,30637.77
50333,49669.48
50334,19823.879
50335,91242.016
50336,25832.393
50337,23875.453
50338,22138.652
50339,19823.879
50340,28558.855
50341,22874.35
50342,23276.23
50343,20461.096
50344,26034.293
50345,20885.115
50346,37724.633
50347,23276.23
50348,34321.4
50349,19823.879
50350,48343.887
50351,19823.879
50352,32564.57
50353,25832.393
50354,30956.965
50355,38009.562
50356,34122.273
50357,29527.332
50358,26509.693
50359,132301.69
