id,income
50001,29894.204685099856
50002,28211.292540792543
50003,38511.597125097134
50004,27258.647787598875
50005,42182.05164280165
50006,40794.05064380065
50007,20570.273101418396
50008,61086.18115218115
50009,30342.4546867759
50010,51661.84969315747
50011,25511.815725940727
50012,23206.60335190877
50013,72978.38672438671
50014,56961.00466200466
50015,85735.14976689979
50016,28188.721807097565
50017,52368.68656343657
50018,45332.39393652324
50019,30590.05922835334
50020,35019.462528413605
50021,23185.375630217735
50022,86489.28640966876
50023,29728.05905116391
50024,38825.12068487069
50025,28941.042935269274
50026,152627.2949550449
50027,38915.64629814631
50028,30879.3941891442
50029,34850.397491397496
50030,37743.139360639376
50031,21866.034771530172
50032,85648.5663225663
50033,26896.505294186874
50034,23593.776751026748
50035,91715.03575524528
50036,43681.55200355201
50037,44270.84523809524
50038,28235.634254634253
50039,52377.91719391719
50040,30058.41112210811
50041,85376.48465423465
50042,36004.77741702742
50043,21279.556182772656
50044,38712.11457007045
50045,29463.827089577087
50046,36446.70976245976
50047,49198.09507159509
50048,43206.20875929443
50049,37805.30435222832
50050,43255.3562246465
50051,40269.70565625638
50052,55580.475038033874
50053,78722.1201298701
50054,62734.223581973594
50055,44660.06243756243
50056,49781.66004171268
50057,32759.004412254417
50058,30077.199032797012
50059,21617.552491058992
50060,45218.423382173394
50061,51342.306471306474
50062,122923.73792873787
50063,41041.74424186924
50064,38484.85001110001
50065,36449.22324897325
50066,29260.84441056487
50067,119023.82856032856
50068,34617.12599544103
50069,26288.478569387305
50070,39933.77985902986
50071,39373.64954489954
50072,26967.51181008534
50073,32183.27084192559
50074,49797.10442335442
50075,47308.150044400056
50076,28111.60594144418
50077,57151.29270729269
50078,67615.08485374272
50079,52753.146076146084
50080,116462.19519369522
50081,36813.51243201243
50082,26521.90058130275
50083,37969.0765068265
50084,37805.30435222832
50085,35658.95759795759
50086,89641.4243811744
50087,30565.553742825803
50088,77276.49220224218
50089,91157.73909423908
50090,24456.12069466481
50091,21303.823530798596
50092,31771.975052725043
50093,31713.294956235386
50094,34694.33759809735
50095,46855.76153952827
50096,37704.15567765567
50097,27190.318039459664
50098,46327.94000082045
50099,18104.19415913411
50100,34513.92393717393
50101,31234.77952602953
50102,61015.06436441509
50103,29852.869905681975
50104,38867.72561674273
50105,39463.28287376905
50106,43552.07181707184
50107,47795.507298257304
50108,80320.95149295148
50109,54810.64815739815
50110,37898.463314463326
50111,107390.12970362969
50112,24565.83268381983
50113,102990.47702297702
50114,32859.6408868909
50115,87329.44283494282
50116,131861.43526742782
50117,34075.07614607616
50118,25732.30103230102
50119,41284.53421578421
50120,55143.362831612845
50121,34870.59454434453
50122,57083.58646908645
50123,80088.73004773007
50124,22443.158139616717
50125,69445.77306254688
50126,55624.307359307364
50127,21860.970362899796
50128,24335.703407703404
50129,49926.04972804972
50130,41296.008382818705
50131,22952.23849043676
50132,26896.505294186874
50133,50085.893547972504
50134,27567.10772560773
50135,28076.096290183243
50136,41243.301337551326
50137,18894.50388500389
50138,30809.509799379357
50139,57070.98085248084
50140,97207.77519702517
50141,33846.25024975024
50142,53769.86951936951
50143,42231.53603122024
50144,42018.85521851393
50145,30198.203611314264
50146,35366.02984819761
50147,81988.06865356868
50148,31611.06318681319
50149,20403.902055402497
50150,68950.60764235763
50151,21797.720438688073
50152,41331.63742793155
50153,38431.16280941281
50154,106322.85769785772
50155,22429.485599973505
50156,45893.985098235105
50157,48173.661976911964
50158,108381.26204351202
50159,37067.071067821074
50160,29423.708375314232
50161,35477.49114774116
50162,51835.18897768898
50163,17017.368168519508
50164,25093.055361305363
50165,95399.74422799423
50166,21866.864420541144
50167,31437.68795218974
50168,24122.787989787994
50169,45053.03744355061
50170,26392.822455322457
50171,91559.00584503215
50172,22525.363275613276
50173,58016.595765345766
50174,34617.12599544103
50175,31200.926818251173
50176,34866.58888333889
50177,36142.010749395384
50178,29663.012720939176
50179,58463.05490343685
50180,109001.22771672769
50181,40218.993797080606
50182,45084.661224645664
50183,55070.89649239649
50184,35948.22483072482
50185,44970.99464467421
50186,50866.2905982906
50187,48952.16631516631
50188,59492.36158286156
50189,38867.72561674273
50190,34223.56575498955
50191,53142.082889332894
50192,101423.16711066711
50193,35326.092463092464
50194,23155.429015429014
50195,42124.53961724549
50196,27164.99805749805
50197,60630.53297199436
50198,27281.57695458097
50199,28836.09926538025
50200,37805.30435222832
50201,146411.68292818285
50202,49046.280025530046
50203,59053.74486624486
50204,82916.13614555745
50205,38867.72561674273
50206,22382.656781585338
50207,44327.25730310388
50208,101563.34504288732
50209,34617.12599544103
50210,29627.511333473358
50211,46445.721223221226
50212,23027.590187590184
50213,26896.505294186874
50214,45116.315644424445
50215,72256.40834165833
50216,30072.546814296813
50217,97608.76975801973
50218,48333.361577949385
50219,66668.90337440338
50220,65132.4025141525
50221,32377.13715243993
50222,39230.73469585969
50223,82441.62823287824
50224,37805.30435222832
50225,32051.385364635364
50226,37266.89630176588
50227,82188.34201909202
50228,29765.751949744146
50229,43429.357531483445
50230,63845.13300588298
50231,32148.50943500943
50232,70311.39660339661
50233,38145.202436452426
50234,32741.575899246953
50235,58690.798614713756
50236,46013.24722739369
50237,47443.8625435867
50238,24319.99448993336
50239,28014.904526024064
50240,22989.80295852759
50241,62111.69221041068
50242,44514.16414301058
50243,39695.81319387528
50244,30560.184676434677
50245,52131.66869241871
50246,42402.332306582335
50247,38383.30935730936
50248,40653.66372516372
50249,46022.285436785445
50250,18415.56170199579
50251,90780.17718392718
50252,22816.910644910644
50253,39004.95544316927
50254,40721.246524717106
50255,48884.4488011988
50256,34127.33454374875
50257,144708.5134587635
50258,42120.43345543346
50259,35940.99111154547
50260,26464.55714383655
50261,25051.91637373123
50262,45553.28393828393
50263,29535.64316239317
50264,32109.840964590967
50265,34979.1024417879
50266,34069.91370720783
50267,68250.16135835495
50268,64934.64366189367
50269,53978.01606765269
50270,27898.233816426942
50271,40780.733460983465
50272,46814.2164779665
50273,22995.303694656566
50274,28447.920190920187
50275,29071.790976996865
50276,95962.80089355087
50277,32254.74994449995
50278,33742.00074925075
50279,33222.20605701488
50280,29346.232900386516
50281,36779.4365911866
50282,36169.5087967588
50283,24612.75735375736
50284,19926.997344159117
50285,61137.56351549083
50286,92318.41315701837
50287,28032.31097904574
50288,23215.316424417677
50289,27348.994838494844
50290,67961.25007064443
50291,104461.10794760792
50292,29731.750721500724
50293,62313.31332556334
50294,39382.23044036741
50295,48712.98842823842
50296,28912.702345664875
50297,36225.51372157254
50298,27311.832579701004
50299,52901.93030563513
50300,51804.09101519394
50301,24192.833666333667
50302,26685.585997336
50303,69301.44494394494
50304,28850.692723942735
50305,37232.39133089133
50306,46902.50431431314
50307,42968.34706959707
50308,31834.834863134787
50309,86187.73218448219
50310,32101.995282495274
50311,26319.406288156286
50312,34617.12599544103
50313,38569.670995671
50314,60997.808711492464
50315,39207.66097791098
50316,66217.40961815961
50317,32494.057609057614
50318,24325.42886943046
50319,33680.33339536281
50320,38055.46306471306
50321,136247.51814815967
50322,25778.68353868353
50323,28529.21028807793
50324,61563.48856698857
50325,18761.313035274725
50326,20406.115546616365
50327,36248.074670470574
50328,32120.550111924815
50329,53426.46916340603
50330,32583.610799331378
50331,45861.2445054945
50332,53916.25338550338
50333,82570.81482406484
50334,29765.751949744146
50335,141221.9623987124
50336,38054.46767437581
50337,41257.905275280275
50338,42497.26870351869
50339,28032.31097904574
50340,34752.98063048063
50341,30730.33284281079
50342,26325.42995892997
50343,22557.946581196586
50344,39059.28102453102
50345,24519.89638955815
50346,57665.05222555221
50347,39849.7333536213
50348,56481.35461760462
50349,29765.751949744146
50350,90157.5950993451
50351,29141.78063121594
50352,45286.64194139195
50353,40121.08494283494
50354,47863.985431235415
50355,57749.32867132866
50356,48038.45169536347
50357,34370.923472447495
50358,45366.84951159951
50359,155379.13838792787
50360,58738.469252969226
50361,45862.80769230769
50362,25105.79205068071
50363,38329.3222055722
50364,27515.68750693751
50365,44822.175352425336
50366,112813.66436341434
50367,50822.97125097125
50368,34787.446176372636
50369,58022.545154823885
50370,107338.27068951818
50371,27838.578181766345
50372,40656.67837717839
50373,40655.60062160063
50374,41179.38913863915
50375,52293.23712398711
50376,26693.66378066378
50377,107901.41894216891
50378,69364.99453324452
50379,34619.01386875435
50380,112790.14449439445
50381,67651.71223221222
50382,30055.605283605284
50383,40612.717421467416
50384,41717.231599540806
50385,22419.435462613375
50386,43355.333633247305
50387,49636.003746253744
50388,29627.511333473358
50389,84543.14436538417
50390,46784.51112776112
50391,59064.26748430781
50392,27732.52227804906
50393,58061.262959262946
50394,19704.148927391918
50395,27085.01119884446
50396,31207.795066045077
50397,22043.82245819315
50398,29809.412004661997
50399,22392.442224442217
50400,31385.368995522298
50401,65312.98692973692
50402,55159.66057180121
50403,52793.04886779885
50404,24341.671883671876
50405,31418.05799755801
50406,32857.1012061071
50407,36785.83705183706
50408,70863.08893883895
50409,61266.8962703963
50410,89437.65079365077
50411,43012.527999778
50412,26459.200771450778
50413,44681.19758019759
50414,21348.40267646755
50415,86495.31926767762
50416,104232.52663260333
50417,27656.768280492066
50418,27166.595273899893
50419,37512.98243423243
50420,48828.55496972773
50421,37842.53796203797
50422,27604.266590433628
50423,30021.706654456655
50424,67546.36577311576
50425,34537.08022533023
50426,41654.66043118675
50427,34182.84753351944
50428,31704.8469030969
50429,27783.73779752534
50430,38847.70232828748
50431,25799.366642521574
50432,38948.71683871685
50433,37010.46244931538
50434,52181.82310989665
50435,55113.63153513152
50436,37222.26753801754
50437,23462.351033469466
50438,38555.990009990004
50439,41570.93542568543
50440,58219.305028305054
50441,18722.238106169258
50442,52965.84404484403
50443,47763.10579224696
50444,45941.01272003899
50445,22334.940193793136
50446,50176.02985902986
50447,34090.79323454325
50448,45380.404872904866
50449,40711.272562873644
50450,100229.43914418915
50451,61382.16481976827
50452,48506.37696952172
50453,45735.342019092015
50454,109478.94902319902
50455,82647.32314907316
50456,51017.2123987124
50457,74243.91425241425
50458,23963.16264203129
50459,43018.19868736355
50460,41010.45268620268
50461,33984.47125097124
50462,72874.72197247198
50463,69820.76781551781
50464,25138.7025592951
50465,26902.580319670724
50466,31953.428182928186
50467,56858.53268953269
50468,25885.66791541792
50469,28099.90021090022
50470,55219.53299478299
50471,38409.4711122211
50472,66064.99578199578
50473,21740.788508086887
50474,33853.82898803804
50475,81751.80914354339
50476,20167.715129685934
50477,41537.80058830059
50478,62550.79218004218
50479,73234.47446997445
50480,82086.206987457
50481,35856.027180394995
50482,27192.10933510933
50483,44658.6719114219
50484,24924.003797964557
50485,129741.33846708846
50486,35733.059551559556
50487,45496.27738614583
50488,39332.28598869312
50489,61018.03774003773
50490,27103.716317709695
50491,47254.30840074957
50492,75747.56386668887
50493,24808.29438026372
50494,43692.31030081029
50495,155354.57994782992
50496,33393.76978658596
50497,19566.995208583263
50498,102765.53205858468
50499,28007.318000362106
50500,24973.804446931303
50501,74527.99411699413
50502,53962.66797091799
50503,49139.90701387657
50504,45344.34446109446
50505,42028.678868225004
50506,59281.395665336655
50507,48526.94619204686
50508,65566.63511488511
50509,34986.74789099789
50510,38510.73384948386
50511,19239.034229627312
50512,38615.8000049132
50513,28110.44671994672
50514,63863.98457098458
50515,57871.539432789454
50516,56403.9068986569
50517,37305.94630369632
50518,47718.48143523143
50519,97598.75194250194
50520,34831.76101676102
50521,44514.16414301058
50522,82684.65517815518
50523,65877.47541347542
50524,75274.52333465057
50525,26661.35435265345
50526,34617.12599544103
50527,55856.70757020757
50528,41465.025197025185
50529,36005.50055500055
50530,28825.783964692484
50531,23775.794769693715
50532,47177.94513819511
50533,45084.27489177489
50534,37805.30435222832
50535,32423.656087608888
50536,49015.311161061174
50537,28032.31097904574
50538,118342.6663059163
50539,43308.28404928405
50540,68055.62587412586
50541,20272.7108538972
50542,25732.513946674364
50543,55693.50134058321
50544,46072.18759018758
50545,35684.25460076322
50546,54044.85675435676
50547,28832.912448662453
50548,21713.544947454404
50549,91641.59595959594
50550,45533.7694999445
50551,25714.659229659224
50552,44630.660933966275
50553,32099.111777111782
50554,43160.70099345101
50555,53707.25208353744
50556,40117.82823519623
50557,20398.9532967033
50558,152087.5526695527
50559,39790.12955189395
50560,56786.60167610169
50561,22989.301837051837
50562,16567.890857373455
50563,38867.72561674273
50564,113754.272977023
50565,27979.092130092125
50566,44880.268342768344
50567,33211.433515830584
50568,60308.911408036394
50569,33308.69735248411
50570,32831.551531801524
50571,55051.16201672722
50572,16873.386466581156
50573,95487.27061827062
50574,33049.276695526685
50575,36970.22768751715
50576,104978.01506826503
50577,18612.05563675987
50578,37031.404123654116
50579,31599.51024893654
50580,20915.742626268413
50581,25524.63145188146
50582,69251.32559107558
50583,24144.887694755602
50584,28356.309301809302
50585,22264.605954279643
50586,27862.86201992452
50587,46964.241821587646
50588,49568.86871461869
50589,33407.619630369634
50590,53612.595793095774
50591,31899.762681762677
50592,61032.15329229593
50593,61235.075313575304
50594,42015.24653124653
50595,43806.253936871755
50596,44036.57525807527
50597,42636.650044400056
50598,21473.18155154025
50599,50612.60334110333
50600,30345.225801975805
50601,21657.51677200019
50602,72170.14660339661
50603,50430.348318348304
50604,22835.11119436119
50605,21992.96310499944
50606,36796.906676656676
50607,34882.24955599956
50608,76215.436353679
50609,32067.36471404277
50610,141610.65478965477
50611,143866.8306693307
50612,32448.820390614637
50613,34792.83050283049
50614,35297.0387945388
50615,48702.40942390943
50616,25775.611000110996
50617,38048.512515262526
50618,28876.249888999886
50619,26616.201206201204
50620,28032.31097904574
50621,21074.90461236015
50622,61563.53885003887
50623,131598.10458985457
50624,120159.59701409697
50625,44514.16414301058
50626,32155.404455193922
50627,46272.73787323787
50628,98995.52113854348
50629,20892.767076899436
50630,62977.671251421256
50631,26600.590418261876
50632,67183.45387945388
50633,22713.900955194742
50634,57032.50874125871
50635,49810.072649572634
50636,42769.27426739926
50637,131728.05173764008
50638,72749.9887057387
50639,31366.046556384787
50640,36999.01282051281
50641,71114.53352203351
50642,23708.840577465187
50643,44979.8981718717
50644,70317.99666999665
50645,93243.22810522813
50646,36206.03788784249
50647,56329.841103341096
50648,19059.528771687856
50649,37989.35986235987
50650,65720.89638803112
50651,38381.87060325145
50652,66131.33903669383
50653,21096.920894342846
50654,27820.49933399933
50655,51708.05547230545
50656,26896.505294186874
50657,26617.783549783548
50658,28880.716843613904
50659,53775.54434454435
50660,35265.20356026941
50661,34745.900739141674
50662,45592.42640692641
50663,116830.39338439336
50664,63724.44744144746
50665,27690.36691086691
50666,65870.27664002666
50667,62855.399350649335
50668,31713.294956235386
50669,17396.83337829077
50670,49124.88392163392
50671,36479.25989642292
50672,53599.40691839511
50673,110891.62717837721
50674,28909.887297086927
50675,42541.73881673882
50676,41493.97277722278
50677,21616.57533036078
50678,27220.770936579764
50679,51212.98998223997
50680,26653.254389035577
50681,42820.562488752796
50682,19333.35116925558
50683,51864.99136974137
50684,32183.27084192559
50685,53707.25208353744
50686,34109.925602175594
50687,22079.272692585186
50688,27551.51920301921
50689,47379.90789765789
50690,43205.24947274949
50691,51939.153429903425
50692,36786.14687553851
50693,36736.506599875574
50694,28807.720455369225
50695,37246.232769791546
50696,42928.89979464979
50697,137531.72055045227
50698,19756.188475289644
50699,60293.70580296896
50700,44648.27555046021
50701,25362.519619269628
50702,45923.77733377733
50703,104939.26423576422
50704,67367.05513930513
50705,25966.390313037024
50706,30057.28021978022
50707,22260.595661474094
50708,43513.28327228325
50709,42018.85521851393
50710,51513.66370720783
50711,33596.34475540799
50712,55040.304326549725
50713,26019.919996669996
50714,33108.18259518259
50715,33645.20448543004
50716,53760.83003108006
50717,32731.55218392719
50718,38896.80472305472
50719,27294.539183039185
50720,94534.4742757243
50721,32692.15811965812
50722,52806.76090576091
50723,39707.533568325125
50724,90809.23765123764
50725,43413.61386751551
50726,29765.751949744146
50727,21596.26546310327
50728,30445.514957264953
50729,27665.45804195804
50730,35128.2315739816
50731,120100.06577392967
50732,98534.11704961704
50733,30128.60515633791
50734,44412.19902319901
50735,20512.17538302037
50736,29765.751949744146
50737,52422.06743256741
50738,53712.01792651792
50739,39797.8056110556
50740,48816.8744033744
50741,31052.722103594126
50742,29593.960831294455
50743,35869.54584020761
50744,80743.66938616936
50745,64802.920079920084
50746,59784.35628423862
50747,44317.12332112333
50748,48459.98712398713
50749,40759.36444111444
50750,19343.69727494728
50751,44235.864801864795
50752,136135.80341880347
50753,19757.026926776933
50754,65766.98734598736
50755,32268.73792873793
50756,24507.63298507048
50757,21690.29698353931
50758,90031.76473526475
50759,29733.056764823898
50760,91789.35869685866
50761,107980.37384191202
50762,27091.20091020091
50763,32277.144820155376
50764,43845.65416313268
50765,31592.092365967364
50766,34845.30616605617
50767,46270.27758352759
50768,27302.9547952048
50769,28451.355061605063
50770,29595.501221001214
50771,15754.845536512063
50772,33208.2277999778
50773,74333.50288600288
50774,25767.33004948228
50775,103642.09693084695
50776,38073.97155871304
50777,49344.266899766895
50778,41196.32578532578
50779,43658.45598845599
50780,47454.37238040782
50781,80801.48892773892
50782,28032.31097904574
50783,41717.10492285494
50784,54579.05960234733
50785,25270.810156218045
50786,28189.494658119645
50787,25444.414446664447
50788,23371.742913351183
